actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
James Mason,James Mason,[https://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film)],81600000.0,15000000.0,25800000.0,1.72,1
Roselyn Sánchez,Roselyn Sánchez,"[https://en.wikipedia.org/wiki/Act_of_Valor, https://en.wikipedia.org/wiki/Boat_Trip_(film), https://en.wikipedia.org/wiki/Rush_Hour_2, https://en.wikipedia.org/wiki/Underclassman]",449228225.0,147000000.0,77614112.5,0.527987159864,4
Jennifer Cody,Jennifer Cody,[https://en.wikipedia.org/wiki/The_Princess_and_the_Frog],267000000.0,105000000.0,28500000.0,0.271428571429,1
Steven Culp,Steven Culp,"[https://en.wikipedia.org/wiki/Firehouse_Dog, https://en.wikipedia.org/wiki/Jason_Goes_to_Hell:_The_Final_Friday, https://en.wikipedia.org/wiki/The_Sisters_(2005_film)]",15900000.0,3000000.0,4950000.0,1.65,3
and Sissy Spacek,and Sissy Spacek,[https://en.wikipedia.org/wiki/North_Country_(film)],25200000.0,35000000.0,-22400000.0,-0.64,1
Beanie Sigel,Beanie Sigel,[https://en.wikipedia.org/wiki/State_Property_(film)],0.0,0.0,0.0,,1
Finley Jacobsen,Finley Jacobsen,[https://en.wikipedia.org/wiki/Olympus_Has_Fallen],161000000.0,70000000.0,10500000.0,0.15,1
Lauren Cohan,Lauren Cohan,"[https://en.wikipedia.org/wiki/National_Lampoon%27s_Van_Wilder:_The_Rise_of_Taj, https://en.wikipedia.org/wiki/The_Boy_(2016_film)]",64200000.0,10000000.0,22100000.0,2.21,2
Fiona Shaw,Fiona Shaw,"[https://en.wikipedia.org/wiki/Fracture_(2007_film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film), https://en.wikipedia.org/wiki/The_Black_Dahlia_(film)]",5560300000.0,1055000000.0,1725150000.0,1.63521327014,8
Chris Mulkey,Chris Mulkey,[https://en.wikipedia.org/wiki/Any_Day_Now_(2012_film)],0.0,0.0,0.0,,1
Walt Goggins,Walt Goggins,[https://en.wikipedia.org/wiki/Machete_Kills],15000000.0,20000000.0,-12500000.0,-0.625,1
Rain,Rain,"[https://en.wikipedia.org/wiki/Ninja_Assassin, https://en.wikipedia.org/wiki/Speed_Racer_(film)]",155500000.0,160000000.0,-82250000.0,-0.5140625,2
Ewa Da Cruz,Ewa Da Cruz,[https://en.wikipedia.org/wiki/Bella_(film)],12083296.0,3300000.0,2741648.0,0.830802424242,1
Jodie Foster,Jodie Foster,"[https://en.wikipedia.org/wiki/A_Very_Long_Engagement, https://en.wikipedia.org/wiki/Carnage_(2011_film), https://en.wikipedia.org/wiki/Elysium_(film), https://en.wikipedia.org/wiki/Flightplan, https://en.wikipedia.org/wiki/Inside_Man, https://en.wikipedia.org/wiki/Nim%27s_Island, https://en.wikipedia.org/wiki/Panic_Room_(film), https://en.wikipedia.org/wiki/The_Beaver_(film), https://en.wikipedia.org/wiki/The_Brave_One_(2007_film), https://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(film)]",1436987663.0,486600000.0,231893831.5,0.476559456432,10
Tony D'Amario,Tony D'Amario,[https://en.wikipedia.org/wiki/District_13],0.0,0.0,0.0,,1
Donnie Wahlberg,Donnie Wahlberg,"[https://en.wikipedia.org/wiki/Annapolis_(film), https://en.wikipedia.org/wiki/Dead_Silence, https://en.wikipedia.org/wiki/Dreamcatcher_(2003_film), https://en.wikipedia.org/wiki/Righteous_Kill, https://en.wikipedia.org/wiki/Saw_II]",341357691.0,178000000.0,-7321154.5,-0.0411300814607,5
and Joan Cusack,and Joan Cusack,[https://en.wikipedia.org/wiki/My_Sister%27s_Keeper_(film)],95700000.0,30000000.0,17850000.0,0.595,1
Faune Chambers,Faune Chambers,[https://en.wikipedia.org/wiki/Epic_Movie],86900000.0,20000000.0,23450000.0,1.1725,1
Janet Jackson,Janet Jackson,"[https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Nutty_Professor_II:_The_Klumps, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",264395852.0,125000000.0,7197926.0,0.057583408,4
Robert Ben Garant,Robert Ben Garant,"[https://en.wikipedia.org/wiki/Hell_Baby, https://en.wikipedia.org/wiki/Reno_911!:_Miami]",22008785.0,12500000.0,-1495607.5,-0.1196486,2
with Leslie Jones,with Leslie Jones,[https://en.wikipedia.org/wiki/Lottery_Ticket_(film)],24700000.0,17000000.0,-4650000.0,-0.273529411765,1
James Maslow,James Maslow,[https://en.wikipedia.org/wiki/Getaway_(film)],11800000.0,18000000.0,-12100000.0,-0.672222222222,1
Penelope Ann Miller,Penelope Ann Miller,"[https://en.wikipedia.org/wiki/Flipped_(film), https://en.wikipedia.org/wiki/Robosapien:_Rebooted, https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film), https://en.wikipedia.org/wiki/The_Messengers_(film)]",73565871.0,38500000.0,-1717064.5,-0.0445990779221,4
Charlotte Gainsbourg,Charlotte Gainsbourg,"[https://en.wikipedia.org/wiki/21_Grams, https://en.wikipedia.org/wiki/Independence_Day:_Resurgence]",450100000.0,185000000.0,40050000.0,0.216486486486,2
Scott Wilson,Scott Wilson,"[https://en.wikipedia.org/wiki/Behind_the_Mask:_The_Rise_of_Leslie_Vernon, https://en.wikipedia.org/wiki/Junebug_(film), https://en.wikipedia.org/wiki/The_Exorcist_III, https://en.wikipedia.org/wiki/The_Heartbreak_Kid_(2007_film), https://en.wikipedia.org/wiki/The_Way_of_the_Gun]",183269740.0,80500000.0,11134870.0,0.13832136646,5
Ben Weber,Ben Weber,[https://en.wikipedia.org/wiki/The_Broken_Hearts_Club:_A_Romantic_Comedy],2019121.0,1000000.0,9560.5,0.0095605,1
Scoot McNairy,Scoot McNairy,[https://en.wikipedia.org/wiki/Non-Stop_(film)],222800000.0,50000000.0,61400000.0,1.228,1
Noah Emmerich,Noah Emmerich,"[https://en.wikipedia.org/wiki/Fair_Game_(2010_film), https://en.wikipedia.org/wiki/Frequency_(film), https://en.wikipedia.org/wiki/Jane_Got_a_Gun, https://en.wikipedia.org/wiki/Little_Children_(film), https://en.wikipedia.org/wiki/Miracle_(2004_film), https://en.wikipedia.org/wiki/Pride_and_Glory_(film), https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas, https://en.wikipedia.org/wiki/Windtalkers]",283248328.0,277000000.0,-135375836.0,-0.488721429603,8
Adriana Barraza,Adriana Barraza,"[https://en.wikipedia.org/wiki/Babel_(film), https://en.wikipedia.org/wiki/Cake_(2014_film), https://en.wikipedia.org/wiki/Drag_Me_to_Hell, https://en.wikipedia.org/wiki/From_Prada_to_Nada, https://en.wikipedia.org/wiki/Henry_Poole_Is_Here]",229000000.0,62000000.0,52500000.0,0.846774193548,5
Reece Thompson,Reece Thompson,"[https://en.wikipedia.org/wiki/Assassination_of_a_High_School_President, https://en.wikipedia.org/wiki/Rocket_Science_(film)]",6755774.0,16000000.0,-12622113.0,-0.7888820625,2
Lonette McKee,Lonette McKee,[https://en.wikipedia.org/wiki/ATL_(film)],21200000.0,20000000.0,-9400000.0,-0.47,1
Brandon Bell,Brandon Bell,[https://en.wikipedia.org/wiki/Dear_White_People],0.0,0.0,0.0,,1
John D. LeMay,John D. LeMay,[https://en.wikipedia.org/wiki/Jason_Goes_to_Hell:_The_Final_Friday],15900000.0,3000000.0,4950000.0,1.65,1
Kevin Hernandez,Kevin Hernandez,[https://en.wikipedia.org/wiki/Short_Term_12],2300000.0,1000000.0,150000.0,0.15,1
Vinnie Jones,Vinnie Jones,"[https://en.wikipedia.org/wiki/Escape_Plan_(film), https://en.wikipedia.org/wiki/She%27s_the_Man, https://en.wikipedia.org/wiki/Snatch_(film), https://en.wikipedia.org/wiki/Swordfish_(film), https://en.wikipedia.org/wiki/The_Condemned, https://en.wikipedia.org/wiki/The_Midnight_Meat_Train, https://en.wikipedia.org/wiki/X-Men:_The_Last_Stand]",884500000.0,392000000.0,50250000.0,0.12818877551,7
Chanelle Nibbelink,Chanelle Nibbelink,[https://en.wikipedia.org/wiki/Romeo_%26_Juliet:_Sealed_with_a_Kiss],463002.0,2000000.0,-1768499.0,-0.8842495,1
Ben Whishaw,Ben Whishaw,"[https://en.wikipedia.org/wiki/A_Hologram_for_the_King_(film), https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/I%27m_Not_There, https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea_(film), https://en.wikipedia.org/wiki/Paddington_(film), https://en.wikipedia.org/wiki/Perfume:_The_Story_of_a_Murderer_(film), https://en.wikipedia.org/wiki/The_Tempest_(2009_film)]",379246594.0,363500000.0,-173876703.0,-0.478340310867,7
Oliver Reed,Oliver Reed,[https://en.wikipedia.org/wiki/Gladiator_(2000_film)],457600000.0,103000000.0,125800000.0,1.2213592233,1
Rochelle Aytes,Rochelle Aytes,"[https://en.wikipedia.org/wiki/Madea%27s_Family_Reunion, https://en.wikipedia.org/wiki/Trick_%27r_Treat]",76800000.0,18000000.0,20400000.0,1.13333333333,2
Ron Lester,Ron Lester,[https://en.wikipedia.org/wiki/Not_Another_Teen_Movie],66500000.0,15000000.0,18250000.0,1.21666666667,1
Carlo Rota,Carlo Rota,[https://en.wikipedia.org/wiki/Saw_V],113800000.0,10800000.0,46100000.0,4.26851851852,1
Kiki Sheard,Kiki Sheard,[https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film)],515065.0,3000000.0,-2742467.5,-0.914155833333,1
Robert Wisdom,Robert Wisdom,[https://en.wikipedia.org/wiki/The_Collector_(2009_film)],9400000.0,3000000.0,1700000.0,0.566666666667,1
Hayley Atwell,Hayley Atwell,"[https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron, https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier, https://en.wikipedia.org/wiki/Cassandra%27s_Dream]",2512439685.0,641000000.0,615219842.5,0.959781345554,4
Joel Courtney,Joel Courtney,[https://en.wikipedia.org/wiki/Super_8_(film)],260100000.0,50000000.0,80050000.0,1.601,1
Alex Roe,Alex Roe,"[https://en.wikipedia.org/wiki/Rings_(2016_film), https://en.wikipedia.org/wiki/The_5th_Wave_(film)]",191600000.0,63000000.0,32800000.0,0.520634920635,2
Ebon Moss-Bachrach,Ebon Moss-Bachrach,[https://en.wikipedia.org/wiki/Higher_Ground_(film)],844330.0,1800000.0,-1377835.0,-0.765463888889,1
Gia Mantegna,Gia Mantegna,[https://en.wikipedia.org/wiki/Unaccompanied_Minors],21900000.0,26000000.0,-15050000.0,-0.578846153846,1
Mimi Kuzyk,Mimi Kuzyk,[https://en.wikipedia.org/wiki/The_Final_Cut_(2004_film)],0.0,0.0,0.0,,1
Nicole Ari Parker,Nicole Ari Parker,"[https://en.wikipedia.org/wiki/35_and_Ticking, https://en.wikipedia.org/wiki/Brown_Sugar_(2002_film), https://en.wikipedia.org/wiki/Imagine_That_(film), https://en.wikipedia.org/wiki/King%27s_Ransom_(film), https://en.wikipedia.org/wiki/Remember_the_Titans, https://en.wikipedia.org/wiki/Repentance_(2014_film), https://en.wikipedia.org/wiki/Welcome_Home_Roscoe_Jenkins]",235810888.0,143000000.0,-25094556.0,-0.175486405594,7
Michael Rispoli,Michael Rispoli,"[https://en.wikipedia.org/wiki/The_Rum_Diary_(film), https://en.wikipedia.org/wiki/The_Weather_Man]",42900000.0,67000000.0,-45550000.0,-0.679850746269,2
Keith Cavill,Keith Cavill,[https://en.wikipedia.org/wiki/Murderball_(film)],0.0,0.0,0.0,,1
Aiden Lovekamp,Aiden Lovekamp,[https://en.wikipedia.org/wiki/Paranormal_Activity_4],142800000.0,5000000.0,66400000.0,13.28,1
Ananda Lewis,Ananda Lewis,[https://en.wikipedia.org/wiki/Color_of_the_Cross],0.0,0.0,0.0,,1
Beth Ostrosky,Beth Ostrosky,[https://en.wikipedia.org/wiki/Whipped_(film)],4800000.0,3000000.0,-600000.0,-0.2,1
Alexandra Maria Lara,Alexandra Maria Lara,"[https://en.wikipedia.org/wiki/Control_(2007_film), https://en.wikipedia.org/wiki/Youth_Without_Youth_(film)]",8900000.0,6400000.0,-1950000.0,-0.3046875,2
Dennis Hopper,Dennis Hopper,"[https://en.wikipedia.org/wiki/Alpha_and_Omega_(film), https://en.wikipedia.org/wiki/An_American_Carol, https://en.wikipedia.org/wiki/Elegy_(film), https://en.wikipedia.org/wiki/Knockaround_Guys, https://en.wikipedia.org/wiki/Land_of_the_Dead, https://en.wikipedia.org/wiki/Swing_Vote_(2008_film)]",150877259.0,104000000.0,-28561370.5,-0.2746285625,6
Martha MacIsaac,Martha MacIsaac,"[https://en.wikipedia.org/wiki/Superbad_(film), https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film)]",215100000.0,35000000.0,72550000.0,2.07285714286,2
Luther Ingram,Luther Ingram,[https://en.wikipedia.org/wiki/Wattstax],0.0,0.0,0.0,,1
Samaire Armstrong,Samaire Armstrong,[https://en.wikipedia.org/wiki/Stay_Alive],27100000.0,9000000.0,4550000.0,0.505555555556,1
Marie-Noelle Marquis,Marie-Noelle Marquis,[https://en.wikipedia.org/wiki/National_Lampoon_Presents_Dorm_Daze],0.0,0.0,0.0,,1
Dijanna Figueroa,Dijanna Figueroa,[https://en.wikipedia.org/wiki/Aliens_of_the_Deep],0.0,0.0,0.0,,1
Mads Mikkelsen,Mads Mikkelsen,"[https://en.wikipedia.org/wiki/Casino_Royale_(2006_film), https://en.wikipedia.org/wiki/Charlie_Countryman, https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/King_Arthur_(2004_film), https://en.wikipedia.org/wiki/Rogue_One]",2350800000.0,595000000.0,580400000.0,0.975462184874,5
Sydney Tamiia Poitier,Sydney Tamiia Poitier,[https://en.wikipedia.org/wiki/Nine_Lives_(2005_film)],1562923.0,500000.0,281461.5,0.562923,1
Crystal the Monkey,Crystal the Monkey,[https://en.wikipedia.org/wiki/Night_at_the_Museum],574500000.0,110000000.0,177250000.0,1.61136363636,1
Matthew Faber,Matthew Faber,[https://en.wikipedia.org/wiki/Palindromes_(film)],0.0,0.0,0.0,,1
Robert Carlyle,Robert Carlyle,"[https://en.wikipedia.org/wiki/Eragon_(film), https://en.wikipedia.org/wiki/Marilyn_Hotchkiss%27_Ballroom_Dancing_and_Charm_School, https://en.wikipedia.org/wiki/The_Beach_(film)]",394004870.0,152500000.0,44502435.0,0.291819245902,3
Elijah Wood,Elijah Wood,"[https://en.wikipedia.org/wiki/9_(2009_animated_film), https://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever, https://en.wikipedia.org/wiki/Day_Zero, https://en.wikipedia.org/wiki/Eternal_Sunshine_of_the_Spotless_Mind, https://en.wikipedia.org/wiki/Everything_Is_Illuminated_(film), https://en.wikipedia.org/wiki/Green_Street_(film), https://en.wikipedia.org/wiki/Happy_Feet, https://en.wikipedia.org/wiki/Happy_Feet_Two, https://en.wikipedia.org/wiki/Pawn_Shop_Chronicles, https://en.wikipedia.org/wiki/Sin_City_(film), https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers, https://en.wikipedia.org/wiki/The_Romantics_(film)]",4762674953.0,818686830.0,1562650646.5,1.90872820869,15
Jennifer Beals,Jennifer Beals,"[https://en.wikipedia.org/wiki/Catch_That_Kid, https://en.wikipedia.org/wiki/Roger_Dodger_(film), https://en.wikipedia.org/wiki/The_Book_of_Eli, https://en.wikipedia.org/wiki/The_Grudge_2]",244707755.0,112000000.0,10353877.5,0.0924453348214,4
Dianne Wiest,Dianne Wiest,"[https://en.wikipedia.org/wiki/A_Guide_to_Recognizing_Your_Saints, https://en.wikipedia.org/wiki/Dan_in_Real_Life, https://en.wikipedia.org/wiki/Darling_Companion, https://en.wikipedia.org/wiki/Footloose_(1984_film), https://en.wikipedia.org/wiki/I_Am_Sam, https://en.wikipedia.org/wiki/Passengers_(2008_film), https://en.wikipedia.org/wiki/Rabbit_Hole_(film), https://en.wikipedia.org/wiki/The_Odd_Life_of_Timothy_Green]",313955108.0,120200000.0,36777554.0,0.305969667221,8
Jimmi Simpson,Jimmi Simpson,[https://en.wikipedia.org/wiki/Stay_Alive],27100000.0,9000000.0,4550000.0,0.505555555556,1
Matthew Marsden,Matthew Marsden,"[https://en.wikipedia.org/wiki/Anacondas:_The_Hunt_for_the_Blood_Orchid, https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_I, https://en.wikipedia.org/wiki/DOA:_Dead_or_Alive, https://en.wikipedia.org/wiki/Rambo_(2008_film)]",196343907.0,111000000.0,-12828046.5,-0.115567986486,4
Brian Bradley,Brian Bradley,[https://en.wikipedia.org/wiki/A_Walk_Among_the_Tombstones_(film)],62100000.0,28000000.0,3050000.0,0.108928571429,1
Mayim Bialik,Mayim Bialik,[https://en.wikipedia.org/wiki/Kalamazoo%3F],0.0,0.0,0.0,,1
Catherine Frot,Catherine Frot,[https://en.wikipedia.org/wiki/Le_D%C3%AEner_de_Cons_(film)],65400000.0,12500000.0,20200000.0,1.616,1
Macy Gray,Macy Gray,"[https://en.wikipedia.org/wiki/Idlewild_(film), https://en.wikipedia.org/wiki/Shadowboxer, https://en.wikipedia.org/wiki/The_Paperboy_(2012_film)]",15067399.0,22500000.0,-14966300.5,-0.665168911111,3
Johnny Whitworth,Johnny Whitworth,"[https://en.wikipedia.org/wiki/Ghost_Rider:_Spirit_of_Vengeance, https://en.wikipedia.org/wiki/Limitless_(film), https://en.wikipedia.org/wiki/Pathology_(film)]",294400000.0,84000000.0,63200000.0,0.752380952381,3
Lorna Raver,Lorna Raver,[https://en.wikipedia.org/wiki/Drag_Me_to_Hell],90800000.0,30000000.0,15400000.0,0.513333333333,1
Patrick Fabian,Patrick Fabian,"[https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_II, https://en.wikipedia.org/wiki/The_Last_Exorcism]",71036053.0,11800000.0,23718026.5,2.01000224576,2
Paul Rudd,Paul Rudd,"[https://en.wikipedia.org/wiki/Admission_(film), https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy, https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues, https://en.wikipedia.org/wiki/Ant-Man_(film), https://en.wikipedia.org/wiki/Captain_America:_Civil_War, https://en.wikipedia.org/wiki/Diggers_(2006_film), https://en.wikipedia.org/wiki/Dinner_for_Schmucks, https://en.wikipedia.org/wiki/How_Do_You_Know_(film), https://en.wikipedia.org/wiki/I_Could_Never_Be_Your_Woman, https://en.wikipedia.org/wiki/I_Love_You,_Man, https://en.wikipedia.org/wiki/Knocked_Up, https://en.wikipedia.org/wiki/Monsters_vs._Aliens, https://en.wikipedia.org/wiki/Our_Idiot_Brother, https://en.wikipedia.org/wiki/Over_Her_Dead_Body, https://en.wikipedia.org/wiki/Prince_Avalanche, https://en.wikipedia.org/wiki/Role_Models, https://en.wikipedia.org/wiki/Sausage_Party, https://en.wikipedia.org/wiki/The_40-Year-Old_Virgin, https://en.wikipedia.org/wiki/The_Oh_in_Ohio, https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower_(film), https://en.wikipedia.org/wiki/The_Ten, https://en.wikipedia.org/wiki/This_Is_40, https://en.wikipedia.org/wiki/Wanderlust_(2012_film), https://en.wikipedia.org/wiki/Wet_Hot_American_Summer]",3420289623.0,1128525000.0,581619811.5,0.515380529009,24
Cal Robertson,Cal Robertson,[https://en.wikipedia.org/wiki/Zero_Day_(film)],8466.0,20000.0,-15767.0,-0.78835,1
Samuel E. Wright,Samuel E. Wright,[https://en.wikipedia.org/wiki/Dinosaur_(film)],349800000.0,127500000.0,47400000.0,0.371764705882,1
Arie Verveen,Arie Verveen,[https://en.wikipedia.org/wiki/Cabin_Fever_(2002_film)],30600000.0,1500000.0,13800000.0,9.2,1
CeeLo Green,CeeLo Green,"[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F, https://en.wikipedia.org/wiki/Hotel_Transylvania]",421900000.0,93000000.0,117950000.0,1.26827956989,2
Amanda Righetti,Amanda Righetti,[https://en.wikipedia.org/wiki/Friday_the_13th_(2009_film)],91300000.0,19000000.0,26650000.0,1.40263157895,1
Della Reese,Della Reese,[https://en.wikipedia.org/wiki/Dinosaur_(film)],349800000.0,127500000.0,47400000.0,0.371764705882,1
Wagner Moura,Wagner Moura,[https://en.wikipedia.org/wiki/Elysium_(film)],286100000.0,115000000.0,28050000.0,0.243913043478,1
James Stewart,James Stewart,[https://en.wikipedia.org/wiki/Rear_Window],36800000.0,1000000.0,17400000.0,17.4,1
Éric Judor,Éric Judor,[https://en.wikipedia.org/wiki/Wrong_(film)],0.0,0.0,0.0,,1
Jodi Benson,Jodi Benson,[https://en.wikipedia.org/wiki/Toy_Story_3],1067000000.0,200000000.0,333500000.0,1.6675,1
Ramón Llao,Ramón Llao,[https://en.wikipedia.org/wiki/The_Green_Inferno_(film)],12700000.0,5000000.0,1350000.0,0.27,1
Eddie Kaye Thomas,Eddie Kaye Thomas,"[https://en.wikipedia.org/wiki/American_Pie_2, https://en.wikipedia.org/wiki/American_Reunion, https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/Dirty_Love_(film), https://en.wikipedia.org/wiki/Freddy_Got_Fingered]",768249203.0,149000000.0,235124601.5,1.57801745973,5
Yoshio Tsuchiya,Yoshio Tsuchiya,[https://en.wikipedia.org/wiki/Seven_Samurai],0.0,0.0,0.0,,1
Kip Pardue,Kip Pardue,"[https://en.wikipedia.org/wiki/Driven_(2001_film), https://en.wikipedia.org/wiki/The_Rules_of_Attraction_(film), https://en.wikipedia.org/wiki/Undiscovered, https://en.wikipedia.org/wiki/Whatever_It_Takes_(2000_film)]",77521359.0,139000000.0,-100239320.5,-0.721146190647,4
Laura Gerow,Laura Gerow,[https://en.wikipedia.org/wiki/The_Pirates_Who_Don%27t_Do_Anything:_A_VeggieTales_Movie],13200000.0,15000000.0,-8400000.0,-0.56,1
Josh Holloway,Josh Holloway,"[https://en.wikipedia.org/wiki/Battle_of_the_Year_(film), https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/Sabotage_(2014_film), https://en.wikipedia.org/wiki/Whisper_(film)]",53085197.0,82000000.0,-55457401.5,-0.67630977439,4
Cara Seymour,Cara Seymour,[https://en.wikipedia.org/wiki/American_Psycho_(film)],34300000.0,7000000.0,10150000.0,1.45,1
Natalie Martinez,Natalie Martinez,"[https://en.wikipedia.org/wiki/Death_Race_(film), https://en.wikipedia.org/wiki/End_of_Watch]",133300000.0,52000000.0,14650000.0,0.281730769231,2
Kevin James,Kevin James,"[https://en.wikipedia.org/wiki/Barnyard_(film), https://en.wikipedia.org/wiki/Grown_Ups_(2010_film), https://en.wikipedia.org/wiki/Grown_Ups_(film), https://en.wikipedia.org/wiki/Grown_Ups_2, https://en.wikipedia.org/wiki/Here_Comes_the_Boom, https://en.wikipedia.org/wiki/Hitch_(film), https://en.wikipedia.org/wiki/Hotel_Transylvania, https://en.wikipedia.org/wiki/I_Now_Pronounce_You_Chuck_and_Larry, https://en.wikipedia.org/wiki/Monster_House_(film), https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop, https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop_2, https://en.wikipedia.org/wiki/Pixels_(2015_film), https://en.wikipedia.org/wiki/The_Dilemma, https://en.wikipedia.org/wiki/Zookeeper_(film)]",2807500000.0,993000000.0,410750000.0,0.41364551863,14
Julie Christie,Julie Christie,"[https://en.wikipedia.org/wiki/Finding_Neverland_(film), https://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film), https://en.wikipedia.org/wiki/Red_Riding_Hood_(2011_film), https://en.wikipedia.org/wiki/The_Company_You_Keep_(film)]",307162162.0,84000000.0,69581081.0,0.828346202381,4
Kelly Clarkson,Kelly Clarkson,[https://en.wikipedia.org/wiki/From_Justin_to_Kelly],4900000.0,12000000.0,-9550000.0,-0.795833333333,1
as 'Dent McSkimming',as 'Dent McSkimming',[https://en.wikipedia.org/wiki/The_Game_of_Their_Lives_(2005_film)],388998.0,13000000.0,-12805501.0,-0.985038538462,1
Polly Draper,Polly Draper,[https://en.wikipedia.org/wiki/Obvious_Child],3300000.0,1000000.0,650000.0,0.65,1
Murilo Benício,Murilo Benício,[https://en.wikipedia.org/wiki/Woman_on_Top],10200000.0,8000000.0,-2900000.0,-0.3625,1
William Moseley,William Moseley,"[https://en.wikipedia.org/wiki/Friend_Request, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Lion,_the_Witch_and_the_Wardrobe]",1164700000.0,405000000.0,177350000.0,0.437901234568,3
Adam Levine,Adam Levine,[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F],63500000.0,8000000.0,23750000.0,2.96875,1
James Hetfield,James Hetfield,[https://en.wikipedia.org/wiki/Metallica_Through_the_Never],7972967.0,32000000.0,-28013516.5,-0.875422390625,1
Alon Moni Aboutboul,Alon Moni Aboutboul,[https://en.wikipedia.org/wiki/London_Has_Fallen],205800000.0,60000000.0,42900000.0,0.715,1
Kelly Coffield,Kelly Coffield,[https://en.wikipedia.org/wiki/The_Specials_(film)],13276.0,1000000.0,-993362.0,-0.993362,1
Armin Mueller-Stahl,Armin Mueller-Stahl,"[https://en.wikipedia.org/wiki/Angels_%26_Demons_(film), https://en.wikipedia.org/wiki/Eastern_Promises, https://en.wikipedia.org/wiki/The_X-Files_(film)]",731200000.0,266000000.0,99600000.0,0.374436090226,3
Jason Biggs,Jason Biggs,"[https://en.wikipedia.org/wiki/American_Pie_(film), https://en.wikipedia.org/wiki/American_Pie_2, https://en.wikipedia.org/wiki/American_Reunion, https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/Anything_Else, https://en.wikipedia.org/wiki/Boys_and_Girls_(2000_film), https://en.wikipedia.org/wiki/Eight_Below, https://en.wikipedia.org/wiki/Loser_(film), https://en.wikipedia.org/wiki/My_Best_Friend%27s_Girl_(2008_film), https://en.wikipedia.org/wiki/Over_Her_Dead_Body, https://en.wikipedia.org/wiki/Saving_Silverman]",1256935216.0,311000000.0,317467608.0,1.0207961672,11
